"ContributorID","name","chapter","ChapterRole","article","ArticleRole"
"http://data.globalchange.gov/person/840","Yohe, Gary","http://data.globalchange.gov/report/nca3/chapter/northeast","Convening Lead Author","http://data.globalchange.gov/article/10.1007/s10584-010-0002-8","Author"
"http://data.globalchange.gov/person/844","Knowlton, Kim","http://data.globalchange.gov/report/nca3/chapter/human-health","Convening Lead Author","http://data.globalchange.gov/article/10.1007/s10584-006-9166-7","Author"
"http://data.globalchange.gov/person/844","Knowlton, Kim","http://data.globalchange.gov/report/nca3/chapter/human-health","Convening Lead Author","http://data.globalchange.gov/article/10.1016/j.amepre.2011.04.017","Author"
"http://data.globalchange.gov/person/844","Knowlton, Kim","http://data.globalchange.gov/report/nca3/chapter/human-health","Convening Lead Author","http://data.globalchange.gov/article/10.1073/pnas.1014107108","Author"
"http://data.globalchange.gov/person/844","Knowlton, Kim","http://data.globalchange.gov/report/nca3/chapter/human-health","Convening Lead Author","http://data.globalchange.gov/article/10.1289/ehp.11594","Author"
"http://data.globalchange.gov/person/844","Knowlton, Kim","http://data.globalchange.gov/report/nca3/chapter/human-health","Convening Lead Author","http://data.globalchange.gov/article/10.1377/hlthaff.2011.0229","Author"
"http://data.globalchange.gov/person/845","Joyce, Linda","http://data.globalchange.gov/report/nca3/chapter/forests","Convening Lead Author","http://data.globalchange.gov/article/10.1641/0006-3568(2001)051%5B0723:ccafd%5D2.0.co;2","Author"
"http://data.globalchange.gov/person/845","Joyce, Linda","http://data.globalchange.gov/report/nca3/chapter/forests","Convening Lead Author","http://data.globalchange.gov/report/ccsp-sap-4_4-2008","Author"
"http://data.globalchange.gov/person/846","Meyer, Michael","http://data.globalchange.gov/report/nca3/chapter/transportation","Convening Lead Author","http://data.globalchange.gov/article/10.1061/(ASCE)IS.1943-555X.0000109","Author"
"http://data.globalchange.gov/person/846","Meyer, Michael","http://data.globalchange.gov/report/nca3/chapter/transportation","Convening Lead Author","http://data.globalchange.gov/article/10.3141/2160-02","Author"
"http://data.globalchange.gov/person/846","Meyer, Michael","http://data.globalchange.gov/report/nca3/chapter/transportation","Convening Lead Author","http://data.globalchange.gov/report/trb-design-2008","Author"
"http://data.globalchange.gov/person/847","Mote, Philip W.","http://data.globalchange.gov/report/nca3/chapter/northwest","Convening Lead Author","http://data.globalchange.gov/article/10.1007/s10584-010-9848-z","Author"
"http://data.globalchange.gov/person/847","Mote, Philip W.","http://data.globalchange.gov/report/nca3/chapter/northwest","Convening Lead Author","http://data.globalchange.gov/article/10.1111/j.1523-1739.2004.00492.x","Author"
"http://data.globalchange.gov/person/847","Mote, Philip W.","http://data.globalchange.gov/report/nca3/chapter/northwest","Convening Lead Author","http://data.globalchange.gov/article/10.1175/2010JAMC2423.1","Author"
"http://data.globalchange.gov/person/847","Mote, Philip W.","http://data.globalchange.gov/report/nca3/chapter/northwest","Convening Lead Author","http://data.globalchange.gov/article/10.1175/JCLI3971.1","Author"
"http://data.globalchange.gov/person/847","Mote, Philip W.","http://data.globalchange.gov/report/nca3/chapter/northwest","Convening Lead Author","http://data.globalchange.gov/article/10.2166/wp.2009.152","Author"
"http://data.globalchange.gov/person/847","Mote, Philip W.","http://data.globalchange.gov/report/nca3/chapter/northwest","Convening Lead Author","http://data.globalchange.gov/article/10.5194/hess-12-193-2008","Author"
"http://data.globalchange.gov/person/847","Mote, Philip W.","http://data.globalchange.gov/report/nca3/chapter/northwest","Convening Lead Author","http://data.globalchange.gov/article/trends-in-temperature-and-precipitation-in-the-pacific-northwest-during-the-twentieth-century","Author"
"http://data.globalchange.gov/person/847","Mote, Philip W.","http://data.globalchange.gov/report/nca3/chapter/northwest","Convening Lead Author","http://data.globalchange.gov/report/nca-workshoprisk-2012","Author"
"http://data.globalchange.gov/person/847","Mote, Philip W.","http://data.globalchange.gov/report/nca3/chapter/northwest","Convening Lead Author","http://data.globalchange.gov/report/orclimassrep-2010","Author"
"http://data.globalchange.gov/person/847","Mote, Philip W.","http://data.globalchange.gov/report/nca3/chapter/northwest","Convening Lead Author","http://data.globalchange.gov/report/usgcrp-ti-climatechange-northwest-2013","Editor"
"http://data.globalchange.gov/person/848","Horton, Radley","http://data.globalchange.gov/report/nca3/chapter/northeast","Convening Lead Author","http://data.globalchange.gov/article/10.1007/s10584-010-0002-8","Author"
"http://data.globalchange.gov/person/848","Horton, Radley","http://data.globalchange.gov/report/nca3/chapter/northeast","Convening Lead Author","http://data.globalchange.gov/article/10.1038/nclimate1902","Author"
"http://data.globalchange.gov/person/848","Horton, Radley","http://data.globalchange.gov/report/nca3/chapter/northeast","Convening Lead Author","http://data.globalchange.gov/article/10.1073/pnas.1114910109","Author"
"http://data.globalchange.gov/person/848","Horton, Radley","http://data.globalchange.gov/report/nca3/chapter/northeast","Convening Lead Author","http://data.globalchange.gov/article/10.1111/j.1749-6632.2010.05323.x","Author"
"http://data.globalchange.gov/person/848","Horton, Radley","http://data.globalchange.gov/report/nca3/chapter/northeast","Convening Lead Author","http://data.globalchange.gov/article/10.1175/2011JAMC2521.1","Author"
"http://data.globalchange.gov/person/848","Horton, Radley","http://data.globalchange.gov/report/nca3/chapter/northeast","Convening Lead Author","http://data.globalchange.gov/report/nca-climchne-2012","Editor"
"http://data.globalchange.gov/person/848","Horton, Radley","http://data.globalchange.gov/report/nca3/chapter/northeast","Convening Lead Author","http://data.globalchange.gov/report/noaa-techmemo-oar-cpo-1-2012","Author"
"http://data.globalchange.gov/person/849","Running, Steven","http://data.globalchange.gov/report/nca3/chapter/forests","Convening Lead Author","http://data.globalchange.gov/article/10.1016/j.foreco.2009.09.001","Author"
"http://data.globalchange.gov/person/849","Running, Steven","http://data.globalchange.gov/report/nca3/chapter/forests","Convening Lead Author","http://data.globalchange.gov/article/10.1016/j.rse.2009.05.016","Author"
"http://data.globalchange.gov/person/849","Running, Steven","http://data.globalchange.gov/report/nca3/chapter/forests","Convening Lead Author","http://data.globalchange.gov/article/10.1021/es203935d","Author"
"http://data.globalchange.gov/person/849","Running, Steven","http://data.globalchange.gov/report/nca3/chapter/forests","Convening Lead Author","http://data.globalchange.gov/article/10.1088/1748-9326/8/3/031004","Author"
"http://data.globalchange.gov/person/849","Running, Steven","http://data.globalchange.gov/report/nca3/chapter/forests","Convening Lead Author","http://data.globalchange.gov/article/10.1111/j.1365-2486.2006.01134.x","Author"
"http://data.globalchange.gov/person/849","Running, Steven","http://data.globalchange.gov/report/nca3/chapter/forests","Convening Lead Author","http://data.globalchange.gov/article/10.1641/0006-3568(2004)054%5B0547:ACSMOG%5D2.0.CO;2","Author"
"http://data.globalchange.gov/person/849","Running, Steven","http://data.globalchange.gov/report/nca3/chapter/forests","Convening Lead Author","http://data.globalchange.gov/article/10.1890/09-0504.1","Author"
"http://data.globalchange.gov/person/849","Running, Steven","http://data.globalchange.gov/report/nca3/chapter/forests","Convening Lead Author","http://data.globalchange.gov/article/10.1890/1051-0761(2007)017%5B0235:ANSMFC%5D2.0.CO;2","Author"
"http://data.globalchange.gov/person/850","Cutter, Susan L.","http://data.globalchange.gov/report/nca3/chapter/urban-systems-infrastructure-vulnerability","Convening Lead Author","http://data.globalchange.gov/article/10.1111/1540-6237.8402002","Author"
"http://data.globalchange.gov/person/850","Cutter, Susan L.","http://data.globalchange.gov/report/nca3/chapter/urban-systems-infrastructure-vulnerability","Convening Lead Author","http://data.globalchange.gov/article/10.1175/2011WCAS1092.1","Author"
"http://data.globalchange.gov/person/851","Solecki, William","http://data.globalchange.gov/report/nca3/chapter/urban-systems-infrastructure-vulnerability","Convening Lead Author","http://data.globalchange.gov/article/10.1038/467909a","Author"
"http://data.globalchange.gov/person/851","Solecki, William","http://data.globalchange.gov/report/nca3/chapter/urban-systems-infrastructure-vulnerability","Convening Lead Author","http://data.globalchange.gov/report/ornl-climchinfrastructure-2012","Lead Author"
"http://data.globalchange.gov/person/851","Solecki, William","http://data.globalchange.gov/report/nca3/chapter/urban-systems-infrastructure-vulnerability","Convening Lead Author","http://data.globalchange.gov/report/usgcrp-cities-2012","Convening Lead Author"
"http://data.globalchange.gov/person/852","Townsend, Alan","http://data.globalchange.gov/report/nca3/chapter/biogeochemical-cycles","Lead Author","http://data.globalchange.gov/article/10.1007/s10533-012-9795-z","Author"
"http://data.globalchange.gov/person/852","Townsend, Alan","http://data.globalchange.gov/report/nca3/chapter/biogeochemical-cycles","Lead Author","http://data.globalchange.gov/article/10.1007/s10533-012-9801-5","Author"
"http://data.globalchange.gov/person/852","Townsend, Alan","http://data.globalchange.gov/report/nca3/chapter/biogeochemical-cycles","Lead Author","http://data.globalchange.gov/article/10.1073/pnas.0600989103","Author"
"http://data.globalchange.gov/person/852","Townsend, Alan","http://data.globalchange.gov/report/nca3/chapter/biogeochemical-cycles","Lead Author","http://data.globalchange.gov/article/10.1073/pnas.1203766109","Author"
"http://data.globalchange.gov/person/852","Townsend, Alan","http://data.globalchange.gov/report/nca3/chapter/biogeochemical-cycles","Lead Author","http://data.globalchange.gov/article/10.1126/science.1136674","Author"
"http://data.globalchange.gov/person/854","Law, Beverly","http://data.globalchange.gov/report/nca3/chapter/biogeochemical-cycles","Lead Author","http://data.globalchange.gov/article/10.1038/ngeo844","Author"
"http://data.globalchange.gov/person/8541","Luber, George C.","http://data.globalchange.gov/report/nca3/chapter/human-health","Convening Lead Author","http://data.globalchange.gov/article/10.1186/1476-072X-8-57","Author"
"http://data.globalchange.gov/person/8541","Luber, George C.","http://data.globalchange.gov/report/nca3/chapter/human-health","Convening Lead Author","http://data.globalchange.gov/article/10.1289/ehp.1103515","Author"
"http://data.globalchange.gov/person/8541","Luber, George C.","http://data.globalchange.gov/report/nca3/chapter/human-health","Convening Lead Author","http://data.globalchange.gov/article/10.2105/AJPH.2007.119362","Author"
"http://data.globalchange.gov/person/8541","Luber, George C.","http://data.globalchange.gov/report/nca3/chapter/human-health","Convening Lead Author","http://data.globalchange.gov/article/climate-change-and-human-health","Author"
"http://data.globalchange.gov/person/855","Clark, Christopher M.","http://data.globalchange.gov/report/nca3/chapter/biogeochemical-cycles","Lead Author","http://data.globalchange.gov/article/10.1007/s10533-012-9803-3","Author"
"http://data.globalchange.gov/person/855","Clark, Christopher M.","http://data.globalchange.gov/report/nca3/chapter/biogeochemical-cycles","Lead Author","http://data.globalchange.gov/article/10.1890/10-2341.1","Author"
"http://data.globalchange.gov/person/858","Wear, David","http://data.globalchange.gov/report/nca3/chapter/southeast","Lead Author","http://data.globalchange.gov/report/usfs-gtr-srs-178","Editor"
"http://data.globalchange.gov/person/860","Kunreuther, Howard","http://data.globalchange.gov/report/nca3/chapter/decision-support","Lead Author","http://data.globalchange.gov/article/10.1038/nclimate1740","Author"
"http://data.globalchange.gov/person/860","Kunreuther, Howard","http://data.globalchange.gov/report/nca3/chapter/decision-support","Lead Author","http://data.globalchange.gov/article/10.1111/0272-4332.00057","Author"
"http://data.globalchange.gov/person/860","Kunreuther, Howard","http://data.globalchange.gov/report/nca3/chapter/decision-support","Lead Author","http://data.globalchange.gov/article/10.2307/3325045","Author"
"http://data.globalchange.gov/person/860","Kunreuther, Howard","http://data.globalchange.gov/report/nca3/chapter/decision-support","Lead Author","http://data.globalchange.gov/book/dacf775c-b83f-4e40-bffe-5db7b659ee1c","Editor"
"http://data.globalchange.gov/person/860","Kunreuther, Howard","http://data.globalchange.gov/report/nca3/chapter/decision-support","Lead Author","http://data.globalchange.gov/report/nber-12821-2007","Author"
"http://data.globalchange.gov/person/861","Boyd, James W.","http://data.globalchange.gov/report/nca3/chapter/decision-support","Contributing Author","http://data.globalchange.gov/article/10.1016/j.ecolecon.2006.06.016","Author"
"http://data.globalchange.gov/person/861","Boyd, James W.","http://data.globalchange.gov/report/nca3/chapter/decision-support","Contributing Author","http://data.globalchange.gov/article/10.1016/j.ecolecon.2007.01.002","Author"
"http://data.globalchange.gov/person/861","Boyd, James W.","http://data.globalchange.gov/report/nca3/chapter/decision-support","Contributing Author","http://data.globalchange.gov/article/10.1111/1467-8276.00404","Author"
"http://data.globalchange.gov/person/863","Obeysekera, Jayantha","http://data.globalchange.gov/report/nca3/chapter/southeast","Lead Author","http://data.globalchange.gov/article/10.1007/s00477-010-0418-8","Author"
"http://data.globalchange.gov/person/863","Obeysekera, Jayantha","http://data.globalchange.gov/report/nca3/chapter/southeast","Lead Author","http://data.globalchange.gov/report/flclimchtaskforce-climscenarios-2011","Contributing Author"
"http://data.globalchange.gov/person/863","Obeysekera, Jayantha","http://data.globalchange.gov/report/nca3/chapter/southeast","Lead Author","http://data.globalchange.gov/report/noaa-techmemo-oar-cpo-1-2012","Author"
"http://data.globalchange.gov/person/864","Jadin, Jenna","http://data.globalchange.gov/report/nca3/chapter/rural","Contributing Author","http://data.globalchange.gov/report/nca-techreport-rural-2012","Author"
"http://data.globalchange.gov/person/866","Averyt, Kristen","http://data.globalchange.gov/report/nca3/chapter/water-energy-land-use","Lead Author","http://data.globalchange.gov/report/pnnl-21185","Contributing Author"
"http://data.globalchange.gov/person/866","Averyt, Kristen","http://data.globalchange.gov/report/nca3/chapter/water-energy-land-use","Lead Author","http://data.globalchange.gov/report/ucusa-freshwater-2011","Author"
"http://data.globalchange.gov/person/867","Kaatz, Laurna","http://data.globalchange.gov/report/nca3/chapter/decision-support","Contributing Author","http://data.globalchange.gov/report/arcadis-decisionsupport-2010","Author"
"http://data.globalchange.gov/person/868","Berry, Leonard","http://data.globalchange.gov/report/nca3/chapter/southeast","Lead Author","http://data.globalchange.gov/report/flclimchtaskforce-watermanagement-2011","Contributing Author"
"http://data.globalchange.gov/person/870","Morton, Lois Wright","http://data.globalchange.gov/report/nca3/chapter/rural","Lead Author","http://data.globalchange.gov/report/usda-techbul-1935","Author"
"http://data.globalchange.gov/person/873","Kenney, Melissa A.","http://data.globalchange.gov/report/nca3/chapter/decision-support","Lead Author","http://data.globalchange.gov/report/nca-ti-indicators-2012","Coordinating Lead Author"
"http://data.globalchange.gov/person/874","Grimm, Nancy B.","http://data.globalchange.gov/report/nca3/chapter/ecosystems","Lead Author","http://data.globalchange.gov/article/10.1890/120282","Author"
"http://data.globalchange.gov/person/874","Grimm, Nancy B.","http://data.globalchange.gov/report/nca3/chapter/ecosystems","Lead Author","http://data.globalchange.gov/report/nca-impactsclimchbiodiv-2012","Author"
"http://data.globalchange.gov/person/875","Schramm, Paul ","http://data.globalchange.gov/report/nca3/chapter/southeast","Lead Author","http://data.globalchange.gov/report/niehs-climch-2010","Author"
"http://data.globalchange.gov/person/880","Newmark, Robin","http://data.globalchange.gov/report/nca3/chapter/water-energy-land-use","Lead Author","http://data.globalchange.gov/article/10.1007/s00267-010-9434-1","Author"
"http://data.globalchange.gov/person/881","Rose, Steven","http://data.globalchange.gov/report/nca3/chapter/water-energy-land-use","Lead Author","http://data.globalchange.gov/article/10.1016/j.reseneeco.2009.04.007","Author"
"http://data.globalchange.gov/person/881","Rose, Steven","http://data.globalchange.gov/report/nca3/chapter/water-energy-land-use","Lead Author","http://data.globalchange.gov/article/10.1017/S1355770X11000027","Author"
"http://data.globalchange.gov/person/881","Rose, Steven","http://data.globalchange.gov/report/nca3/chapter/water-energy-land-use","Lead Author","http://data.globalchange.gov/report/pnnl-21185","Contributing Author"
"http://data.globalchange.gov/person/882","Tidwell, Vincent","http://data.globalchange.gov/report/nca3/chapter/water-energy-land-use","Lead Author","http://data.globalchange.gov/report/pnnl-21185","Lead Author"
"http://data.globalchange.gov/person/883","Burkett, Virginia","http://data.globalchange.gov/report/nca3/chapter/southeast","Lead Author","http://data.globalchange.gov/article/10.1016/j.ecocom.2005.04.010","Author"
"http://data.globalchange.gov/person/883","Burkett, Virginia","http://data.globalchange.gov/report/nca3/chapter/southeast","Lead Author","http://data.globalchange.gov/article/10.1016/j.enpol.2011.09.016","Author"
"http://data.globalchange.gov/person/883","Burkett, Virginia","http://data.globalchange.gov/report/nca3/chapter/southeast","Lead Author","http://data.globalchange.gov/report/noaa-techmemo-oar-cpo-1-2012","Author"
"http://data.globalchange.gov/person/884","Ojima, Dennis","http://data.globalchange.gov/report/nca3/chapter/great-plains","Convening Lead Author","http://data.globalchange.gov/article/10.1641/B570906","Author"
"http://data.globalchange.gov/person/884","Ojima, Dennis","http://data.globalchange.gov/report/nca3/chapter/great-plains","Convening Lead Author","http://data.globalchange.gov/report/gpa-costateu-prepcentralgreatplains-2002","Author"
"http://data.globalchange.gov/person/884","Ojima, Dennis","http://data.globalchange.gov/report/nca3/chapter/great-plains","Convening Lead Author","http://data.globalchange.gov/report/nca-techreport-great-plains-2013","Convening Lead Author"
"http://data.globalchange.gov/person/885","Chapin III, F. Stuart","http://data.globalchange.gov/report/nca3/chapter/adaptation","Lead Author","http://data.globalchange.gov/article/10.1007/s11027-012-9423-1","Author"
"http://data.globalchange.gov/person/885","Chapin III, F. Stuart","http://data.globalchange.gov/report/nca3/chapter/adaptation","Lead Author","http://data.globalchange.gov/report/nca-impactsclimchbiodiv-2012","Author"
"http://data.globalchange.gov/person/885","Chapin III, F. Stuart","http://data.globalchange.gov/report/nca3/chapter/alaska","Convening Lead Author","http://data.globalchange.gov/article/10.1007/s10021-007-9114-z","Author"
"http://data.globalchange.gov/person/885","Chapin III, F. Stuart","http://data.globalchange.gov/report/nca3/chapter/alaska","Convening Lead Author","http://data.globalchange.gov/article/10.1007/s10584-005-5352-2","Author"
"http://data.globalchange.gov/person/885","Chapin III, F. Stuart","http://data.globalchange.gov/report/nca3/chapter/alaska","Convening Lead Author","http://data.globalchange.gov/article/10.1007/s10584-013-0735-2","Author"
"http://data.globalchange.gov/person/885","Chapin III, F. Stuart","http://data.globalchange.gov/report/nca3/chapter/alaska","Convening Lead Author","http://data.globalchange.gov/article/10.1038/nature05040","Author"
"http://data.globalchange.gov/person/885","Chapin III, F. Stuart","http://data.globalchange.gov/report/nca3/chapter/alaska","Convening Lead Author","http://data.globalchange.gov/article/10.1111/j.1751-8369.2009.00101.x","Author"
"http://data.globalchange.gov/person/885","Chapin III, F. Stuart","http://data.globalchange.gov/report/nca3/chapter/alaska","Convening Lead Author","http://data.globalchange.gov/article/10.11263/science.1117368","Author"
"http://data.globalchange.gov/person/885","Chapin III, F. Stuart","http://data.globalchange.gov/report/nca3/chapter/alaska","Convening Lead Author","http://data.globalchange.gov/article/10.1139/X10-108","Author"
"http://data.globalchange.gov/person/885","Chapin III, F. Stuart","http://data.globalchange.gov/report/nca3/chapter/alaska","Convening Lead Author","http://data.globalchange.gov/article/10.1890/08-0806.1","Author"
"http://data.globalchange.gov/person/885","Chapin III, F. Stuart","http://data.globalchange.gov/report/nca3/chapter/alaska","Convening Lead Author","http://data.globalchange.gov/article/10.2980/17-3-3337","Author"
"http://data.globalchange.gov/person/885","Chapin III, F. Stuart","http://data.globalchange.gov/report/nca3/chapter/alaska","Convening Lead Author","http://data.globalchange.gov/report/usgs-alaska-technicalregionreport-circular1379","Editor"
"http://data.globalchange.gov/person/886","Dell, Jan","http://data.globalchange.gov/report/nca3/chapter/energy-supply-and-use","Convening Lead Author","http://data.globalchange.gov/report/ornl-climchenergy-2012","Contributing Author"
"http://data.globalchange.gov/person/887","Leong, Jo-Ann","http://data.globalchange.gov/report/nca3/chapter/hawaii","Convening Lead Author","http://data.globalchange.gov/article/10.1371/journal.pone.0011914","Author"
"http://data.globalchange.gov/person/888","Marra, John J.","http://data.globalchange.gov/report/nca3/chapter/hawaii","Convening Lead Author","http://data.globalchange.gov/report/2012-pirca","Editor"
"http://data.globalchange.gov/person/889","Davidson, Margaret A.","http://data.globalchange.gov/report/nca3/chapter/coastal-zone","Convening Lead Author","http://data.globalchange.gov/report/usgcrp-ti-coastal-impacts-2012","Editor"
"http://data.globalchange.gov/person/890","Shafer, Mark","http://data.globalchange.gov/report/nca3/chapter/great-plains","Convening Lead Author","http://data.globalchange.gov/report/scipp-assessmentok-2012","Author"
"http://data.globalchange.gov/person/891","Maynard, Nancy G.","http://data.globalchange.gov/report/nca3/chapter/tribal-indigenous-native-lands-resources","Convening Lead Author","http://data.globalchange.gov/article/10.1007/s10584-013-0735-2","Author"
"http://data.globalchange.gov/person/891","Maynard, Nancy G.","http://data.globalchange.gov/report/nca3/chapter/tribal-indigenous-native-lands-resources","Convening Lead Author","http://data.globalchange.gov/report/usgcrp-nativepeoples-workshop","Editor"
"http://data.globalchange.gov/person/892","Kareiva, Peter","http://data.globalchange.gov/report/nca3/chapter/ecosystems","Convening Lead Author","http://data.globalchange.gov/article/10.1007/s00267-009-9345-1","Author"
"http://data.globalchange.gov/person/892","Kareiva, Peter","http://data.globalchange.gov/report/nca3/chapter/ecosystems","Convening Lead Author","http://data.globalchange.gov/article/10.1890/08-0823.1","Author"
"http://data.globalchange.gov/person/892","Kareiva, Peter","http://data.globalchange.gov/report/nca3/chapter/ecosystems","Convening Lead Author","http://data.globalchange.gov/article/10.1890/120312","Author"
"http://data.globalchange.gov/person/892","Kareiva, Peter","http://data.globalchange.gov/report/nca3/chapter/ecosystems","Convening Lead Author","http://data.globalchange.gov/report/nca-impactsclimchbiodiv-2012","Author"
"http://data.globalchange.gov/person/894","Trainor, Sarah F.","http://data.globalchange.gov/report/nca3/chapter/alaska","Convening Lead Author","http://data.globalchange.gov/article/10.1007/s10584-013-0735-2","Author"
"http://data.globalchange.gov/person/894","Trainor, Sarah F.","http://data.globalchange.gov/report/nca3/chapter/alaska","Convening Lead Author","http://data.globalchange.gov/article/10.1111/j.1751-8369.2009.00101.x","Author"
"http://data.globalchange.gov/person/894","Trainor, Sarah F.","http://data.globalchange.gov/report/nca3/chapter/alaska","Convening Lead Author","http://data.globalchange.gov/report/akfisheries-impactclimch-2010","Author"
"http://data.globalchange.gov/person/894","Trainor, Sarah F.","http://data.globalchange.gov/report/nca3/chapter/alaska","Convening Lead Author","http://data.globalchange.gov/report/usgs-alaska-technicalregionreport-circular1379","Editor"
"http://data.globalchange.gov/person/896","Moser, Susanne","http://data.globalchange.gov/report/nca3/chapter/coastal-zone","Convening Lead Author","http://data.globalchange.gov/article/10.1007/s11027-007-9132-3","Author"
"http://data.globalchange.gov/person/896","Moser, Susanne","http://data.globalchange.gov/report/nca3/chapter/coastal-zone","Convening Lead Author","http://data.globalchange.gov/article/10.1023/A:1009609710795","Author"
"http://data.globalchange.gov/person/896","Moser, Susanne","http://data.globalchange.gov/report/nca3/chapter/coastal-zone","Convening Lead Author","http://data.globalchange.gov/article/10.1146/annurev-environ-021611-135158","Author"
"http://data.globalchange.gov/person/896","Moser, Susanne","http://data.globalchange.gov/report/nca3/chapter/coastal-zone","Convening Lead Author","http://data.globalchange.gov/report/cec-500-2012-034","Author"
"http://data.globalchange.gov/person/896","Moser, Susanne","http://data.globalchange.gov/report/nca3/chapter/coastal-zone","Convening Lead Author","http://data.globalchange.gov/report/moser-goodmorning-2009","Author"
"http://data.globalchange.gov/person/896","Moser, Susanne","http://data.globalchange.gov/report/nca3/chapter/coastal-zone","Convening Lead Author","http://data.globalchange.gov/report/smoser-lbl-developing-2010","Author"
"http://data.globalchange.gov/person/896","Moser, Susanne","http://data.globalchange.gov/report/nca3/chapter/coastal-zone","Convening Lead Author","http://data.globalchange.gov/report/uscsg-tr-01-2012","Author"
"http://data.globalchange.gov/person/896","Moser, Susanne","http://data.globalchange.gov/report/nca3/chapter/sustained-assessment","Lead Author","http://data.globalchange.gov/article/10.1016/S0959-3780(00)00017-0","Author"
"http://data.globalchange.gov/person/901","Rypinski, Arthur","http://data.globalchange.gov/report/nca3/chapter/transportation","Lead Author","http://data.globalchange.gov/report/dot-ostp-33-2012","Point of Contact"
"http://data.globalchange.gov/person/902","Sohngen, Brent","http://data.globalchange.gov/report/nca3/chapter/forests","Lead Author","http://data.globalchange.gov/article/10.1016/j.ecolecon.2005.06.001","Author"
"http://data.globalchange.gov/person/902","Sohngen, Brent","http://data.globalchange.gov/report/nca3/chapter/forests","Lead Author","http://data.globalchange.gov/article/10.1016/j.ecolecon.2010.11.005","Author"
"http://data.globalchange.gov/person/902","Sohngen, Brent","http://data.globalchange.gov/report/nca3/chapter/forests","Lead Author","http://data.globalchange.gov/article/10.1021/es2030142","Author"
"http://data.globalchange.gov/person/904","Wiedinmyer, Christine","http://data.globalchange.gov/report/nca3/chapter/human-health","Contributing Author","http://data.globalchange.gov/article/10.1029/2008GL034747","Author"
"http://data.globalchange.gov/person/904","Wiedinmyer, Christine","http://data.globalchange.gov/report/nca3/chapter/human-health","Contributing Author","http://data.globalchange.gov/article/10.5194/acp-11-4039-2011","Author"
"http://data.globalchange.gov/person/905","Woodall, Christopher","http://data.globalchange.gov/report/nca3/chapter/forests","Lead Author","http://data.globalchange.gov/article/10.1016/j.foreco.2008.12.013","Author"
"http://data.globalchange.gov/person/906","Oster, Clinton","http://data.globalchange.gov/report/nca3/chapter/transportation","Lead Author","http://data.globalchange.gov/book/ea80096e-9b98-4a96-a0bb-b8c1badedde2","Author"
"http://data.globalchange.gov/person/908","Breshears, David","http://data.globalchange.gov/report/nca3/chapter/forests","Lead Author","http://data.globalchange.gov/article/10.1007/s13280-010-0106-4","Author"
"http://data.globalchange.gov/person/908","Breshears, David","http://data.globalchange.gov/report/nca3/chapter/forests","Lead Author","http://data.globalchange.gov/article/10.1016/j.foreco.2009.09.001","Author"
"http://data.globalchange.gov/person/908","Breshears, David","http://data.globalchange.gov/report/nca3/chapter/forests","Lead Author","http://data.globalchange.gov/article/10.1016/j.tree.2011.06.003","Author"
"http://data.globalchange.gov/person/908","Breshears, David","http://data.globalchange.gov/report/nca3/chapter/forests","Lead Author","http://data.globalchange.gov/article/10.1029/2010EO170003","Author"
"http://data.globalchange.gov/person/908","Breshears, David","http://data.globalchange.gov/report/nca3/chapter/forests","Lead Author","http://data.globalchange.gov/article/10.1073/pnas.0901438106","Author"
"http://data.globalchange.gov/person/908","Breshears, David","http://data.globalchange.gov/report/nca3/chapter/forests","Lead Author","http://data.globalchange.gov/article/10.1111/j.1469-8137.2008.02436.x","Author"
"http://data.globalchange.gov/person/912","Sussman, Edna","http://data.globalchange.gov/report/nca3/chapter/northeast","Lead Author","http://data.globalchange.gov/article/10.1007/s10584-010-0002-8","Author"
"http://data.globalchange.gov/person/912","Sussman, Edna","http://data.globalchange.gov/report/nca3/chapter/northeast","Lead Author","http://data.globalchange.gov/article/case-study-climate-change-adaptation-planning-guidance-for-local-governments-in-the-united-states","Author"
"http://data.globalchange.gov/person/912","Sussman, Edna","http://data.globalchange.gov/report/nca3/chapter/northeast","Lead Author","http://data.globalchange.gov/article/reshaping-municipal-and-county-laws-to-foster-green-building-energy-efficiency-and-renewable-energy","Author"
"http://data.globalchange.gov/person/913","Maibach, Edward","http://data.globalchange.gov/report/nca3/chapter/human-health","Contributing Author","http://data.globalchange.gov/article/10.1186/1471-2458-10-299","Author"
"http://data.globalchange.gov/person/916","Frumkin, Howard","http://data.globalchange.gov/report/nca3/chapter/human-health","Lead Author","http://data.globalchange.gov/article/10.1289/ehp.0901879","Author"
"http://data.globalchange.gov/person/916","Frumkin, Howard","http://data.globalchange.gov/report/nca3/chapter/human-health","Lead Author","http://data.globalchange.gov/article/10.2105/AJPH.2007.119362","Author"
"http://data.globalchange.gov/person/917","Hess, Jeremy","http://data.globalchange.gov/report/nca3/chapter/human-health","Lead Author","http://data.globalchange.gov/article/10.1016/j.jaci.2012.06.020","Author"
"http://data.globalchange.gov/person/917","Hess, Jeremy","http://data.globalchange.gov/report/nca3/chapter/human-health","Lead Author","http://data.globalchange.gov/article/10.1289/ehp.0901879","Author"
"http://data.globalchange.gov/person/917","Hess, Jeremy","http://data.globalchange.gov/report/nca3/chapter/human-health","Lead Author","http://data.globalchange.gov/article/10.1289/ehp.1103515","Author"
